date,hour,O3,O3_24h,O3_8h,O3_8h_24h
20150704,12,143.0,187.0,50.0,149.0
20150704,13,147.0,187.0,68.0,149.0
20150704,14,151.0,183.0,86.0,149.0
20150704,15,153.0,170.0,104.0,149.0
20150704,16,150.0,157.0,120.0,151.0
20150704,17,151.0,155.0,135.0,154.0
20150704,18,150.0,155.0,144.0,156.0
20150704,19,146.0,155.0,149.0,154.0
20150704,20,135.0,155.0,148.0,151.0
20150704,21,106.0,155.0,143.0,149.0
20150704,22,80.0,155.0,134.0,149.0
20150704,23,77.0,155.0,124.0,149.0
20150705,0,74.0,155.0,115.0,149.0
20150705,1,79.0,155.0,106.0,149.0
20150705,2,74.0,155.0,96.0,149.0
20150705,3,69.0,155.0,87.0,149.0
20150705,4,63.0,155.0,78.0,149.0
20150705,5,51.0,155.0,71.0,149.0
20150705,6,33.0,155.0,65.0,149.0
20150705,7,20.0,155.0,58.0,149.0
20150705,8,17.0,155.0,51.0,149.0
20150705,9,56.0,155.0,48.0,149.0
20150705,10,105.0,155.0,51.0,149.0
20150705,11,127.0,155.0,59.0,149.0
20150705,12,146.0,154.0,69.0,149.0
20150705,13,166.0,166.0,84.0,149.0
20150705,15,164.0,173.0,119.0,149.0
20150705,16,154.0,173.0,136.0,149.0
20150705,17,147.0,173.0,148.0,151.0
20150705,18,139.0,173.0,152.0,153.0
20150705,19,136.0,173.0,153.0,154.0
20150705,20,120.0,173.0,150.0,153.0
20150705,21,110.0,173.0,143.0,153.0
20150705,22,101.0,173.0,134.0,153.0
20150705,23,90.0,173.0,125.0,153.0
20150706,0,86.0,173.0,116.0,153.0
20150706,1,84.0,173.0,108.0,153.0
20150706,2,80.0,173.0,101.0,153.0
20150706,3,73.0,167.0,94.0,148.0
20150706,4,67.0,167.0,88.0,148.0
20150706,5,62.0,173.0,80.0,153.0
20150706,6,60.0,173.0,75.0,153.0
20150706,7,59.0,173.0,70.0,153.0
20150706,8,53.0,173.0,66.0,153.0
20150706,9,61.0,173.0,63.0,153.0
20150706,10,78.0,173.0,63.0,153.0
20150706,11,111.0,175.0,69.0,153.0
20150706,12,130.0,183.0,77.0,153.0
20150706,13,144.0,184.0,87.0,153.0
20150706,14,155.0,175.0,99.0,156.0
20150706,15,149.0,167.0,110.0,158.0
20150706,16,132.0,162.0,120.0,159.0
20150706,17,133.0,160.0,129.0,161.0
20150706,18,132.0,159.0,136.0,162.0
20150706,19,127.0,158.0,138.0,160.0
20150706,20,110.0,157.0,135.0,153.0
20150706,21,96.0,157.0,129.0,144.0
20150706,22,85.0,157.0,121.0,141.0
20150706,23,71.0,157.0,111.0,139.0
20150707,0,56.0,157.0,101.0,139.0
20150707,1,45.0,157.0,90.0,138.0
20150707,2,38.0,157.0,79.0,138.0
20150707,3,26.0,157.0,66.0,138.0
20150707,4,17.0,157.0,54.0,138.0
20150707,5,14.0,157.0,44.0,138.0
20150707,6,17.0,157.0,35.0,138.0
20150707,7,22.0,157.0,29.0,138.0
20150707,8,36.0,157.0,27.0,138.0
20150707,9,41.0,157.0,26.0,138.0
20150707,10,43.0,157.0,27.0,138.0
20150707,11,68.0,157.0,32.0,138.0
20150707,12,89.0,157.0,41.0,138.0
20150707,13,108.0,157.0,53.0,138.0
20150707,14,128.0,154.0,67.0,138.0
20150707,15,153.0,166.0,83.0,138.0
20150707,16,166.0,179.0,100.0,138.0
20150707,17,165.0,182.0,115.0,139.0
20150707,18,155.0,182.0,129.0,146.0
20150707,19,148.0,181.0,139.0,154.0
20150707,20,119.0,179.0,143.0,156.0
20150707,21,101.0,178.0,142.0,156.0
20150707,22,89.0,178.0,137.0,155.0
20150707,23,76.0,176.0,127.0,154.0
20150708,0,68.0,175.0,115.0,153.0
20150708,1,61.0,175.0,102.0,152.0
20150708,2,59.0,175.0,90.0,151.0
20150708,3,49.0,173.0,78.0,150.0
20150708,4,28.0,171.0,66.0,149.0
20150708,5,14.0,171.0,56.0,148.0
20150708,6,6.0,171.0,47.0,147.0
20150708,7,7.0,167.0,43.0,145.0
20150708,8,10.0,167.0,33.0,144.0
20150708,9,41.0,172.0,28.0,146.0
20150708,10,96.0,178.0,33.0,145.0
20150708,11,137.0,182.0,46.0,146.0
20150708,12,168.0,187.0,65.0,148.0
20150708,13,173.0,190.0,85.0,150.0
20150708,14,169.0,190.0,105.0,152.0
20150708,15,169.0,190.0,122.0,154.0
20150708,16,170.0,188.0,140.0,157.0
20150708,17,171.0,185.0,157.0,164.0
20150708,18,165.0,180.0,165.0,169.0
20150708,19,153.0,176.0,167.0,170.0
20150708,20,138.0,176.0,163.0,170.0
20150708,21,120.0,176.0,157.0,169.0
20150708,23,82.0,176.0,137.0,168.0
20150709,0,74.0,176.0,125.0,168.0
20150709,1,74.0,176.0,113.0,168.0
20150709,2,57.0,176.0,99.0,168.0
20150709,3,56.0,176.0,86.0,168.0
20150709,4,78.0,172.0,83.0,165.0
20150709,5,71.0,176.0,71.0,168.0
20150709,6,69.0,176.0,67.0,168.0
20150709,7,50.0,176.0,63.0,168.0
20150709,8,50.0,176.0,60.0,168.0
20150709,9,69.0,176.0,60.0,168.0
20150709,10,111.0,176.0,67.0,168.0
20150709,11,143.0,179.0,79.0,168.0
20150709,12,156.0,180.0,90.0,168.0
20150709,13,163.0,181.0,101.0,168.0
20150709,14,156.0,180.0,112.0,168.0
20150709,15,153.0,180.0,125.0,170.0
20150709,16,154.0,179.0,138.0,171.0
20150709,17,151.0,175.0,149.0,173.0
20150709,18,145.0,170.0,153.0,173.0
20150709,19,143.0,168.0,153.0,170.0
20150709,20,129.0,168.0,149.0,164.0
20150709,21,121.0,168.0,144.0,157.0
20150709,22,120.0,168.0,140.0,154.0
20150709,23,101.0,168.0,133.0,154.0
20150710,0,88.0,168.0,125.0,154.0
20150710,1,76.0,168.0,115.0,154.0
20150710,2,70.0,168.0,106.0,154.0
20150710,3,69.0,168.0,97.0,154.0
20150710,4,67.0,168.0,89.0,154.0
20150710,5,51.0,168.0,80.0,154.0
20150710,6,30.0,168.0,69.0,154.0
20150710,7,16.0,168.0,58.0,154.0
20150710,8,42.0,168.0,53.0,154.0
20150710,9,83.0,168.0,53.0,154.0
20150710,10,125.0,168.0,60.0,154.0
20150710,11,155.0,169.0,71.0,154.0
20150710,12,168.0,171.0,84.0,154.0
20150710,13,158.0,173.0,97.0,154.0
20150710,14,153.0,173.0,112.0,154.0
20150710,15,143.0,173.0,128.0,154.0
20150710,16,127.0,173.0,139.0,154.0
20150710,17,117.0,173.0,143.0,155.0
20150710,18,100.0,173.0,140.0,155.0
20150710,19,73.0,173.0,130.0,152.0
20150710,20,59.0,173.0,116.0,148.0
20150710,21,50.0,173.0,103.0,145.0
20150710,22,48.0,173.0,90.0,144.0
20150710,23,43.0,173.0,77.0,144.0
20150711,0,36.0,173.0,66.0,144.0
20150711,1,35.0,173.0,55.0,144.0
20150711,2,37.0,173.0,48.0,144.0
20150711,3,28.0,173.0,42.0,144.0
20150711,4,21.0,173.0,37.0,144.0
20150711,5,22.0,173.0,34.0,144.0
20150711,6,24.0,173.0,31.0,144.0
20150711,7,19.0,173.0,28.0,144.0
20150711,8,28.0,173.0,27.0,144.0
20150711,9,40.0,173.0,27.0,144.0
20150711,10,57.0,173.0,30.0,144.0
20150711,11,71.0,171.0,35.0,144.0
20150711,12,83.0,158.0,43.0,144.0
20150711,13,88.0,153.0,51.0,144.0
20150711,14,84.0,143.0,59.0,144.0
20150711,15,88.0,127.0,67.0,144.0
20150711,16,88.0,117.0,75.0,144.0
20150711,17,86.0,105.0,81.0,140.0
20150711,18,88.0,104.0,85.0,130.0
20150711,19,67.0,103.0,84.0,116.0
20150711,20,49.0,103.0,80.0,103.0
20150711,21,33.0,103.0,73.0,91.0
20150711,22,24.0,103.0,65.0,86.0
20150711,23,13.0,103.0,56.0,85.0
20150712,0,4.0,103.0,45.0,85.0
20150712,1,2.0,103.0,35.0,85.0
20150712,2,3.0,103.0,24.0,85.0
20150712,3,2.0,103.0,16.0,85.0
20150712,4,2.0,103.0,10.0,85.0
20150712,5,2.0,103.0,6.0,85.0
20150712,6,3.0,103.0,4.0,85.0
20150712,7,5.0,103.0,3.0,85.0
20150712,8,15.0,103.0,4.0,85.0
20150712,9,36.0,103.0,8.0,85.0
20150712,10,58.0,103.0,15.0,85.0
20150712,11,79.0,103.0,25.0,85.0
20150712,12,98.0,112.0,37.0,85.0
20150712,13,111.0,122.0,50.0,85.0
20150712,14,120.0,131.0,65.0,85.0
20150712,15,135.0,145.0,81.0,88.0
20150712,16,144.0,153.0,97.0,100.0
20150712,17,150.0,160.0,112.0,114.0
20150712,18,139.0,150.0,122.0,124.0
20150712,19,119.0,150.0,127.0,129.0
20150712,20,95.0,150.0,126.0,129.0
20150712,21,61.0,150.0,120.0,129.0
20150712,22,48.0,150.0,111.0,128.0
20150712,23,45.0,150.0,100.0,128.0
20150713,0,36.0,150.0,87.0,128.0
20150713,1,20.0,150.0,70.0,128.0
20150713,2,13.0,150.0,55.0,128.0
20150713,3,6.0,150.0,40.0,128.0
20150713,4,9.0,150.0,30.0,128.0
20150713,5,10.0,150.0,23.0,128.0
20150713,6,13.0,150.0,19.0,128.0
20150713,7,17.0,150.0,15.0,128.0
20150713,8,32.0,150.0,14.0,128.0
20150713,9,49.0,150.0,18.0,128.0
20150713,10,83.0,150.0,27.0,128.0
20150713,11,117.0,150.0,41.0,128.0
20150713,12,136.0,151.0,57.0,128.0
20150713,13,134.0,156.0,73.0,128.0
20150713,14,151.0,156.0,90.0,128.0
20150713,15,141.0,156.0,105.0,129.0
20150713,16,149.0,158.0,120.0,131.0
20150713,17,156.0,163.0,133.0,137.0
20150713,18,153.0,167.0,142.0,145.0
20150713,19,133.0,167.0,144.0,147.0
20150713,20,112.0,167.0,141.0,147.0
20150713,21,93.0,167.0,136.0,146.0
20150713,22,58.0,167.0,124.0,147.0
20150713,23,24.0,167.0,109.0,147.0
20150714,0,13.0,167.0,93.0,147.0
20150714,1,10.0,167.0,74.0,147.0
20150714,2,6.0,167.0,56.0,147.0
20150714,3,8.0,167.0,40.0,147.0
20150714,4,14.0,167.0,28.0,147.0
20150714,5,11.0,167.0,17.0,147.0
20150714,6,8.0,167.0,11.0,147.0
20150714,7,12.0,167.0,9.0,147.0
20150714,8,23.0,167.0,11.0,147.0
20150714,9,36.0,167.0,14.0,147.0
20150714,10,71.0,167.0,22.0,147.0
20150714,11,112.0,167.0,35.0,147.0
20150714,12,155.0,175.0,54.0,147.0
20150714,13,202.0,212.0,78.0,147.0
20150714,14,254.0,254.0,108.0,147.0
20150714,15,251.0,268.0,138.0,149.0
20150714,16,230.0,272.0,164.0,165.0
20150714,17,177.0,272.0,181.0,182.0
20150714,18,166.0,272.0,193.0,194.0
20150714,19,140.0,272.0,197.0,197.0
20150714,20,138.0,272.0,195.0,199.0
20150714,21,134.0,272.0,186.0,200.0
20150714,22,116.0,272.0,169.0,200.0
20150714,23,109.0,272.0,151.0,200.0
20150715,0,102.0,272.0,135.0,200.0
20150715,1,89.0,272.0,124.0,200.0
20150715,2,78.0,272.0,113.0,200.0
20150715,3,74.0,272.0,105.0,200.0
20150715,4,65.0,272.0,96.0,200.0
20150715,5,77.0,272.0,89.0,200.0
20150715,6,80.0,272.0,84.0,200.0
20150715,7,61.0,272.0,78.0,200.0
20150715,8,42.0,272.0,71.0,200.0
20150715,9,43.0,272.0,65.0,200.0
20150715,10,51.0,272.0,61.0,200.0
20150715,11,60.0,272.0,60.0,200.0
20150715,12,81.0,272.0,62.0,200.0
20150715,14,95.0,254.0,66.0,200.0
20150715,15,95.0,230.0,70.0,200.0
20150715,16,99.0,192.0,77.0,200.0
20150715,17,107.0,167.0,85.0,200.0
20150715,19,107.0,142.0,98.0,196.0
20150715,20,98.0,134.0,101.0,186.0
20150715,21,87.0,121.0,100.0,169.0
20150715,22,84.0,117.0,98.0,151.0
20150715,23,89.0,114.0,98.0,136.0
20150716,0,91.0,113.0,97.0,124.0
20150716,1,79.0,113.0,93.0,114.0
20150716,2,75.0,113.0,89.0,108.0
20150716,3,59.0,113.0,83.0,104.0
20150716,4,49.0,113.0,77.0,102.0
20150716,5,42.0,113.0,71.0,101.0
20150716,12,108.0,117.0,55.0,101.0
20150716,14,115.0,128.0,74.0,101.0
20150716,15,112.0,128.0,84.0,103.0
20150716,16,110.0,128.0,93.0,105.0
20150716,17,117.0,130.0,103.0,109.0
20150716,18,121.0,132.0,111.0,115.0
20150716,19,120.0,132.0,116.0,118.0
20150716,20,111.0,132.0,116.0,118.0
20150716,21,101.0,132.0,113.0,118.0
20150716,22,98.0,132.0,111.0,119.0
20150716,23,96.0,132.0,109.0,120.0
20150717,0,92.0,132.0,107.0,121.0
20150717,1,95.0,132.0,104.0,121.0
20150717,2,92.0,132.0,101.0,121.0
20150717,3,88.0,132.0,97.0,121.0
20150717,4,82.0,132.0,93.0,121.0
20150717,5,72.0,132.0,89.0,121.0
20150717,6,58.0,132.0,84.0,121.0
20150717,7,42.0,132.0,78.0,121.0
20150717,8,31.0,132.0,70.0,121.0
20150717,9,36.0,132.0,63.0,121.0
20150717,10,40.0,132.0,57.0,121.0
20150717,11,55.0,132.0,52.0,121.0
20150717,12,76.0,132.0,51.0,121.0
20150717,13,96.0,127.0,54.0,121.0
20150717,14,108.0,123.0,61.0,121.0
20150717,15,123.0,130.0,70.0,121.0
20150717,16,135.0,139.0,84.0,121.0
20150717,17,140.0,142.0,97.0,121.0
20150717,18,127.0,142.0,108.0,122.0
20150717,19,105.0,142.0,114.0,121.0
20150717,20,76.0,142.0,114.0,120.0
20150717,21,51.0,142.0,108.0,119.0
20150717,22,38.0,142.0,99.0,118.0
20150717,23,25.0,142.0,87.0,117.0
20150718,0,11.0,142.0,72.0,117.0
20150718,1,11.0,142.0,56.0,116.0
20150718,2,9.0,142.0,41.0,116.0
20150718,3,4.0,142.0,28.0,116.0
20150718,4,6.0,142.0,19.0,115.0
20150718,5,6.0,142.0,13.0,115.0
20150718,6,6.0,142.0,9.0,115.0
20150718,7,5.0,142.0,7.0,115.0
20150718,8,10.0,142.0,7.0,115.0
20150718,10,61.0,142.0,16.0,115.0
20150718,12,110.0,142.0,40.0,115.0
20150718,13,127.0,145.0,55.0,115.0
20150718,14,136.0,148.0,71.0,115.0
20150718,15,138.0,150.0,88.0,115.0
20150718,16,136.0,149.0,104.0,117.0
20150718,17,130.0,144.0,116.0,120.0
20150718,18,116.0,144.0,123.0,124.0
20150718,19,103.0,144.0,125.0,126.0
20150718,20,90.0,144.0,122.0,125.0
20150718,21,62.0,144.0,114.0,125.0
20150718,23,47.0,144.0,91.0,125.0
20150719,0,40.0,144.0,80.0,125.0
20150719,1,43.0,144.0,69.0,125.0
20150719,2,44.0,144.0,60.0,125.0
20150719,3,42.0,144.0,52.0,125.0
20150719,4,41.0,144.0,46.0,125.0
20150719,5,37.0,144.0,43.0,125.0
20150719,6,30.0,144.0,40.0,125.0
20150719,7,24.0,144.0,38.0,125.0
20150719,8,27.0,144.0,36.0,125.0
20150719,9,31.0,144.0,35.0,125.0
20150719,10,43.0,144.0,34.0,125.0
20150719,11,68.0,144.0,38.0,125.0
20150719,12,94.0,144.0,44.0,125.0
20150719,13,114.0,144.0,54.0,125.0
20150719,14,111.0,141.0,64.0,125.0
20150719,15,87.0,138.0,72.0,125.0
20150719,17,104.0,123.0,89.0,125.0
20150719,18,106.0,121.0,97.0,125.0
20150719,19,96.0,121.0,100.0,122.0
20150719,20,82.0,121.0,99.0,114.0
20150719,21,64.0,121.0,93.0,104.0
20150719,22,49.0,121.0,85.0,101.0
20150719,23,39.0,121.0,79.0,101.0
20150720,0,34.0,121.0,72.0,101.0
20150720,1,25.0,121.0,62.0,101.0
20150720,2,15.0,121.0,50.0,101.0
20150720,3,16.0,121.0,40.0,101.0
20150720,4,14.0,121.0,31.0,101.0
20150720,5,10.0,121.0,24.0,101.0
20150720,6,8.0,121.0,19.0,101.0
20150720,7,8.0,121.0,15.0,101.0
20150720,8,10.0,121.0,12.0,101.0
20150720,9,20.0,121.0,13.0,101.0
20150720,10,39.0,121.0,15.0,101.0
20150720,11,62.0,121.0,21.0,101.0
20150720,12,82.0,121.0,29.0,101.0
20150720,13,105.0,117.0,41.0,101.0
20150720,15,115.0,124.0,68.0,101.0
20150720,16,115.0,125.0,81.0,102.0
20150720,17,117.0,125.0,93.0,103.0
20150720,18,111.0,125.0,103.0,109.0
20150720,19,102.0,125.0,108.0,112.0
20150720,20,81.0,125.0,107.0,112.0
20150720,21,62.0,125.0,102.0,110.0
20150720,22,43.0,125.0,93.0,110.0
20150720,23,38.0,125.0,84.0,109.0
20150721,0,33.0,125.0,74.0,108.0
20150721,1,30.0,125.0,62.0,108.0
20150721,2,28.0,125.0,52.0,108.0
20150721,12,120.0,133.0,56.0,108.0
20150721,13,138.0,140.0,71.0,109.0
20150721,14,148.0,149.0,87.0,111.0
20150721,15,153.0,154.0,103.0,114.0
20150721,16,149.0,154.0,118.0,120.0
20150721,17,145.0,154.0,130.0,130.0
20150721,18,130.0,154.0,136.0,136.0
20150721,19,116.0,154.0,137.0,138.0
20150721,20,92.0,154.0,134.0,138.0
20150721,21,80.0,154.0,127.0,138.0
20150721,22,69.0,154.0,117.0,138.0
20150721,23,62.0,154.0,105.0,138.0
20150722,0,51.0,154.0,93.0,138.0
20150722,1,49.0,154.0,80.0,138.0
20150722,2,34.0,154.0,68.0,138.0
20150722,3,20.0,154.0,55.0,138.0
20150722,4,7.0,154.0,45.0,138.0
20150722,5,5.0,154.0,35.0,138.0
20150722,6,7.0,154.0,28.0,138.0
20150722,7,10.0,154.0,21.0,138.0
20150722,8,16.0,154.0,19.0,138.0
20150722,9,32.0,154.0,15.0,138.0
20150722,10,52.0,154.0,18.0,138.0
20150722,11,65.0,154.0,23.0,138.0
20150722,12,72.0,154.0,31.0,138.0
20150722,13,87.0,154.0,42.0,138.0
20150722,14,94.0,154.0,53.0,138.0
20150722,15,94.0,149.0,64.0,138.0
20150722,16,99.0,145.0,74.0,138.0
20150722,17,102.0,130.0,83.0,138.0
20150722,18,87.0,116.0,88.0,137.0
20150722,19,82.0,105.0,90.0,134.0
20150722,20,71.0,104.0,89.0,127.0
20150722,21,51.0,104.0,85.0,117.0
20150722,22,33.0,104.0,77.0,105.0
20150722,23,23.0,104.0,68.0,95.0
20150723,0,14.0,104.0,58.0,91.0
20150723,1,7.0,104.0,46.0,90.0
20150723,2,5.0,104.0,35.0,90.0
20150723,3,6.0,104.0,26.0,90.0
20150723,4,4.0,104.0,17.0,90.0
20150723,5,4.0,104.0,11.0,90.0
20150723,6,4.0,104.0,8.0,90.0
20150723,7,6.0,104.0,6.0,90.0
20150723,8,9.0,104.0,6.0,90.0
20150723,9,19.0,104.0,7.0,90.0
20150723,10,44.0,104.0,12.0,90.0
20150723,11,77.0,104.0,20.0,90.0
20150723,12,115.0,116.0,35.0,90.0
20150723,13,141.0,141.0,52.0,90.0
20150723,14,157.0,157.0,71.0,90.0
20150723,15,158.0,162.0,90.0,93.0
20150723,16,123.0,163.0,104.0,104.0
20150723,17,116.0,163.0,116.0,116.0
20150723,18,97.0,163.0,123.0,123.0
20150723,19,81.0,163.0,124.0,125.0
20150723,20,67.0,163.0,118.0,125.0
20150723,21,62.0,163.0,108.0,125.0
20150723,22,96.0,163.0,100.0,125.0
20150723,23,85.0,163.0,91.0,125.0
20150724,0,71.0,163.0,84.0,125.0
20150724,1,62.0,163.0,78.0,125.0
20150724,2,53.0,163.0,72.0,125.0
20150724,3,32.0,163.0,66.0,125.0
20150724,4,27.0,163.0,61.0,125.0
20150724,5,32.0,163.0,57.0,125.0
20150724,6,22.0,163.0,47.0,125.0
20150724,7,14.0,163.0,38.0,125.0
20150724,8,15.0,163.0,31.0,125.0
20150724,9,30.0,163.0,27.0,125.0
20150724,10,56.0,169.0,28.0,131.0
20150724,11,87.0,169.0,35.0,131.0
20150724,12,129.0,169.0,48.0,131.0
20150724,13,167.0,175.0,65.0,131.0
20150724,14,210.0,210.0,89.0,131.0
20150724,15,235.0,235.0,116.0,131.0
20150724,16,223.0,242.0,142.0,144.0
20150724,17,211.0,242.0,165.0,165.0
20150724,18,195.0,242.0,182.0,182.0
20150724,19,171.0,242.0,193.0,193.0
20150724,20,142.0,222.0,194.0,181.0
20150724,21,110.0,222.0,170.0,180.0
20150724,22,111.0,222.0,161.0,179.0
20150724,23,107.0,222.0,148.0,179.0
20150725,0,97.0,222.0,135.0,179.0
20150725,1,104.0,222.0,124.0,179.0
20150725,2,104.0,222.0,115.0,179.0
20150725,3,88.0,222.0,106.0,179.0
20150725,4,73.0,222.0,99.0,180.0
20150725,5,60.0,222.0,93.0,180.0
20150725,6,46.0,222.0,85.0,180.0
20150725,7,53.0,222.0,78.0,180.0
20150725,8,50.0,222.0,72.0,180.0
20150725,9,49.0,222.0,65.0,180.0
20150725,10,67.0,222.0,61.0,180.0
20150725,11,94.0,222.0,61.0,180.0
20150725,12,126.0,224.0,68.0,180.0
20150725,13,158.0,226.0,80.0,180.0
20150725,14,191.0,231.0,99.0,181.0
20150725,15,218.0,231.0,119.0,182.0
20150725,16,224.0,233.0,141.0,184.0
20150725,17,196.0,228.0,159.0,185.0
20150725,18,180.0,227.0,173.0,187.0
20150725,19,154.0,226.0,181.0,189.0
20150725,20,128.0,226.0,181.0,186.0
20150725,21,107.0,226.0,175.0,185.0
20150725,22,84.0,226.0,161.0,184.0
20150725,23,66.0,226.0,142.0,182.0
20150726,0,54.0,226.0,121.0,182.0
20150726,1,43.0,226.0,102.0,182.0
20150726,2,31.0,226.0,83.0,182.0
20150726,3,23.0,226.0,67.0,182.0
20150726,4,16.0,226.0,53.0,182.0
20150726,5,12.0,226.0,41.0,182.0
20150726,6,10.0,226.0,32.0,182.0
20150726,7,13.0,226.0,25.0,182.0
20150726,8,18.0,226.0,21.0,182.0
20150726,9,37.0,226.0,20.0,182.0
20150726,10,68.0,226.0,25.0,182.0
20150726,11,105.0,226.0,35.0,182.0
20150726,12,126.0,228.0,48.0,181.0
20150726,13,130.0,228.0,63.0,181.0
20150726,14,131.0,228.0,78.0,181.0
20150726,15,135.0,227.0,93.0,181.0
20150726,16,135.0,196.0,107.0,182.0
20150726,17,133.0,180.0,121.0,182.0
20150726,18,119.0,157.0,128.0,182.0
20150726,19,106.0,144.0,129.0,181.0
20150726,20,90.0,144.0,123.0,175.0
20150726,21,80.0,144.0,116.0,161.0
20150726,22,72.0,144.0,109.0,144.0
20150726,23,66.0,145.0,101.0,133.0
20150727,0,59.0,145.0,91.0,130.0
20150727,1,53.0,145.0,81.0,130.0
20150727,2,42.0,144.0,71.0,129.0
20150727,3,31.0,144.0,61.0,129.0
20150727,4,23.0,144.0,52.0,129.0
20150727,5,16.0,144.0,44.0,129.0
20150727,6,12.0,144.0,36.0,129.0
20150727,7,10.0,144.0,30.0,129.0
20150727,8,12.0,144.0,24.0,129.0
20150727,9,21.0,144.0,21.0,129.0
20150727,10,40.0,144.0,21.0,129.0
20150727,11,72.0,144.0,26.0,129.0
20150727,12,103.0,144.0,36.0,129.0
20150727,13,132.0,145.0,50.0,129.0
20150727,14,144.0,148.0,67.0,129.0
20150727,15,144.0,149.0,84.0,129.0
20150727,16,133.0,147.0,99.0,129.0
20150727,17,124.0,152.0,112.0,129.0
20150727,18,106.0,152.0,120.0,129.0
20150727,19,103.0,152.0,124.0,126.0
20150727,20,85.0,152.0,121.0,125.0
20150727,21,66.0,152.0,113.0,124.0
20150727,22,52.0,152.0,102.0,124.0
20150727,23,41.0,152.0,89.0,124.0
20150728,0,38.0,152.0,77.0,124.0
20150728,1,35.0,152.0,66.0,124.0
20150728,2,31.0,152.0,56.0,124.0
20150728,3,34.0,152.0,48.0,124.0
20150728,4,31.0,152.0,41.0,124.0
20150728,5,30.0,152.0,37.0,124.0
20150728,6,28.0,152.0,34.0,124.0
20150728,7,24.0,152.0,32.0,124.0
20150728,8,25.0,152.0,30.0,124.0
20150728,9,34.0,152.0,30.0,124.0
20150728,10,44.0,152.0,31.0,124.0
20150728,11,63.0,152.0,35.0,124.0
20150728,12,89.0,152.0,42.0,124.0
20150728,13,103.0,152.0,51.0,124.0
20150728,14,110.0,152.0,61.0,124.0
20150728,15,114.0,144.0,73.0,124.0
20150728,16,123.0,135.0,85.0,124.0
20150728,17,126.0,128.0,96.0,125.0
20150728,18,120.0,128.0,106.0,126.0
20150728,19,102.0,128.0,111.0,125.0
20150728,20,81.0,128.0,110.0,118.0
20150728,21,63.0,128.0,105.0,113.0
20150728,23,40.0,128.0,89.0,111.0
20150729,0,36.0,128.0,78.0,111.0
20150729,1,40.0,128.0,67.0,111.0
20150729,2,39.0,128.0,56.0,111.0
20150729,3,33.0,128.0,48.0,111.0
20150729,4,28.0,128.0,41.0,111.0
20150729,5,24.0,128.0,36.0,111.0
20150729,6,19.0,128.0,32.0,111.0
20150729,7,17.0,128.0,29.0,111.0
20150729,8,19.0,128.0,27.0,111.0
20150729,9,30.0,128.0,26.0,111.0
20150729,10,47.0,128.0,27.0,111.0
20150729,11,77.0,128.0,33.0,111.0
20150729,12,113.0,129.0,43.0,111.0
20150729,13,141.0,144.0,58.0,111.0
20150729,14,149.0,151.0,74.0,111.0
20150729,15,145.0,151.0,90.0,112.0
20150729,16,136.0,151.0,105.0,114.0
20150729,17,123.0,151.0,117.0,119.0
20150729,18,121.0,151.0,125.0,125.0
20150729,19,102.0,151.0,129.0,129.0
20150729,20,78.0,151.0,124.0,129.0
20150729,21,67.0,151.0,115.0,129.0
20150729,22,57.0,151.0,103.0,129.0
20150729,23,52.0,151.0,92.0,129.0
20150730,0,45.0,151.0,81.0,129.0
20150730,1,47.0,151.0,71.0,129.0
20150730,2,47.0,151.0,62.0,129.0
20150730,3,43.0,151.0,55.0,129.0
20150730,4,40.0,151.0,50.0,129.0
20150730,5,35.0,151.0,46.0,129.0
20150730,6,30.0,151.0,42.0,129.0
20150730,7,25.0,151.0,39.0,129.0
20150730,8,25.0,151.0,37.0,129.0
20150730,9,30.0,151.0,34.0,129.0
20150730,10,49.0,151.0,35.0,129.0
20150730,11,87.0,151.0,40.0,129.0
20150730,12,125.0,151.0,51.0,129.0
20150730,13,155.0,159.0,66.0,129.0
20150730,14,153.0,162.0,81.0,129.0
20150730,15,141.0,161.0,96.0,129.0
20150730,16,117.0,161.0,107.0,129.0
20150730,17,102.0,161.0,116.0,129.0
20150730,18,83.0,161.0,120.0,130.0
20150730,19,73.0,161.0,119.0,128.0
20150730,20,62.0,161.0,111.0,124.0
20150730,21,52.0,161.0,98.0,121.0
20150730,22,66.0,161.0,87.0,120.0
20150730,23,48.0,161.0,75.0,120.0
20150731,0,36.0,161.0,65.0,120.0
20150731,1,29.0,161.0,56.0,120.0
20150731,2,21.0,161.0,48.0,120.0
20150731,3,16.0,161.0,41.0,120.0
20150731,4,12.0,161.0,35.0,120.0
20150731,5,9.0,161.0,30.0,120.0
20150731,6,9.0,161.0,22.0,120.0
20150731,7,10.0,161.0,18.0,120.0
20150731,8,9.0,161.0,14.0,120.0
20150731,9,20.0,161.0,13.0,120.0
20150731,10,35.0,161.0,15.0,120.0
20150731,11,55.0,161.0,20.0,120.0
20150731,12,70.0,161.0,27.0,120.0
20150731,13,82.0,154.0,36.0,120.0
20150731,14,93.0,143.0,46.0,120.0
20150731,15,103.0,124.0,58.0,120.0
20150731,16,108.0,113.0,71.0,120.0
20150731,17,104.0,111.0,81.0,120.0
20150731,18,96.0,111.0,89.0,119.0
20150731,19,85.0,111.0,93.0,111.0
20150731,20,68.0,111.0,92.0,100.0
20150731,21,49.0,111.0,88.0,94.0
20150731,22,46.0,111.0,82.0,93.0
20150731,23,41.0,111.0,75.0,93.0
20150801,0,36.0,111.0,66.0,93.0
